"","name","lat","lon","country"
"4659","Université Libre de Bruxelles",47.3191909790039,5.06463003158569,"France"
"4660","†The University of Hong Kong",22.2816955749792,114.142855067129,"Hong Kong SAR"
"4661","University Health Network Toronto General Hospital",43.6590690612793,-79.3876266479492,"Canada"
"4662","St George's Hospital",51.426700592041,-0.17569999396801,"United Kingdom"
"4663","Sangji University",35.160814,126.704314,"South Korea"
"4664","Beijng Xiaotangshan Hospital",40.1861572265625,116.418983459473,"China"
"4665","†The University of Sydney",-33.8852996826172,151.188766479492,"Australia"
"4666","National Development and Research Institutes",-37.7035598754883,145.180358886719,"Australia"
"4667","St. Luke's-Roosevelt Hospital Center",-34.9324417114258,138.593460083008,"Australia"
"4668","Boriken Neighborhood Health Center",18.2250633239746,-66.4789123535156,"Puerto Rico"
"4669","University of Besançon",47.2405815124512,6.02309989929199,"France"
"4670","ternational Centre for Diarrhoeal Disease Research",34.0983047485352,-117.269203186035,"United States"
"4671","§Ministry of Health",40.9437103271484,40.2619209289551,"Turkey"
"4672","Cambridge University Press",17.7286701202393,83.3161773681641,"India"
"4673","Korea Atomic Energy Research Institute (KAERI)",36.4511566162109,127.861145019531,"South Korea"
"4674","Università della Svizzera Italiana",46.8002090454102,8.22919178009033,"Switzerland"
"4675","Bagamoyo Clinical Trial Unit",-6.44577598571777,38.899600982666,"Tanzania"
"4676","Sanaria Inc",NA,NA,NA
"4677","Nocht Institute for Tropical Medicine",44.9948196411133,-93.41455078125,"United States"
"4678","†World Health Organization-China Office",36.5631141662598,103.735809326172,"China"
"4679","University of Illinois at UrbanaÀChampaign",40.0963249206543,-88.2294921875,"United States"
"4680","CGMRC",NA,NA,NA
"4681","University of Sciences",39.9466094970703,-75.2088165283203,"United States"
"4682","Vestfyns Dyrlaeger A/S",NA,NA,NA
"4683","National Institute of Communicable Diseases Control and Prevention",40.9437103271484,40.2619209289551,"Turkey"
"4684","Health Inspection Service-Wildlife Services National Wildlife Research Center",-37.7035598754883,145.180358886719,"Australia"
"4685","University Hospital of South Manchester NHS Foundation Trust",53.3886985778809,-2.29189991950989,"NOCOUNTRY"
"4686","Supreme Council of Health",40.9437103271484,40.2619209289551,"Turkey"
"4687","National Institute for Infectious Diseases 'Lazzaro Spallanzani'-IRCCS",37.9732398986816,15.6630697250366,"Italy"
"4688","University of Allahabad",25.4669609069824,81.8601837158203,"India"
"4689","Università degli Studi di Parma",44.4969291687012,11.3523797988892,"Italy"
"4690","AIDS Institute",38.3835906982422,-81.7656936645508,"United States"
"4691","National Public Health Institute KTL",0.974229991436005,34.9591407775879,"Kenya"
"4692","National Institute of Hygiene",40.9437103271484,40.2619209289551,"Turkey"
"4693","and †University of Oxford",51.7589988708496,-1.26400005817413,"United Kingdom"
"4694","Angela Chow",48.1073989868164,-2.5765700340271,"France"
"4695","Tongji University School of Medicine",31.2830429077148,121.502998352051,"China"
"4696","Mount Sinai Hospital †University of Toronto",43.6486892700195,-79.3854370117188,"Canada"
"4697","§Whitby Mental Health Centre",43.8995208740234,-78.9412536621094,"Canada"
"4698","¶North York General Hospital",43.7687797546387,-79.3631362915039,"Canada"
"4699","‡Rouge Valley Health System",45.9173812866211,-74.6537170410156,"Canada"
"4700","†University of Georgia",33.9571990966797,-83.3740615844727,"United States"
"4701","†Thailand Ministry of Public Health",15.130690574646,101.01782989502,"Thailand"
"4702","University of Pennsylvania Perelman School of Medicine",39.9496803283691,-75.1949920654297,"United States"
"4703","University of Illinois Hospital and Health Sciences System",40.0963249206543,-88.2294921875,"United States"
"4704","National Insti-tutes of Health",39.0048141479492,-77.0975341796875,"United States"
"4705","Russian Academy of Medical Sciences",40.9437103271484,40.2619209289551,"Turkey"
"4706","Worthing Hospital",50.8167991638184,-0.364300012588501,"United Kingdom"
"4707","Fujian Normal University",26.029390335083,118.138877868652,"China"
"4708","Grady Memorial Hospital",33.7516899108887,-84.3830795288086,"United States"
"4709","Ministère de la Santé Publique",46.2638092041016,2.3486499786377,"France"
"4710","Leicester Royal Infirmary",52.6255798339844,-1.13540005683899,"United Kingdom"
"4711","The University of Michigan",42.2762107849121,-83.7407531738281,"United States"
"4712",""" University Hospital Bergmannsheil",52.421459197998,-1.43792998790741,"United Kingdom"
"4713","Washington Hospital System",40.1836891174316,-80.2459411621094,"United States"
"4714","Zooprofi lattico Sperimentale di Lombardia ed Emilia Romagna",44.5259094238281,11.0393409729004,"Italy"
"4715","Boehringer Ingelheim Pharma GmbH&Co KG",49.9751091003418,8.05644035339355,"Germany"
"4716","Gold Coast Population Health Unit",-28.0019493103027,153.428558349609,"Australia"
"4717","Bond University",-28.0727195739746,153.415145874023,"Australia"
"4718","Academy of Sciences",37.7697296142578,-122.466094970703,"United States"
"4719","Ophthalmology Research",-37.7035598754883,145.180358886719,"Australia"
"4720","Istanbul University",41.012939453125,28.9638900756836,"Turkey"
"4721","Communicable Diseases Directorate",NA,NA,NA
"4722","‡National Public Health Service for Wales",52.3250732421875,-3.79941296577454,"United Kingdom"
"4723","Università",34.8172721862793,135.526458740234,"Japan"
"4724","†Curtin University of Technology",-32.0025291442871,115.88752746582,"Australia"
"4725","Georgia Poultry Laboratory Network",32.6483306884766,-83.4445571899414,"United States"
"4726","Hunan University",27.6073627471924,111.713684082031,"China"
"4727","Canterbury Health Laboratories",51.2759819030762,1.07560002803802,"United Kingdom"
"4728","Changchun University of Agriculture and Animal Sciences",43.8160209655762,125.323570251465,"China"
"4729","The Wellcome Trust",53.3580017089844,-8.41397953033447,"Ireland"
"4730","National Public Health Service for Wales (North Wales Region)",53.0974311828613,-3.4491879940033,"United Kingdom"
"4731","University of Wales",51.6160011291504,-2.96106004714966,"United Kingdom"
"4732","Ehime University School of Medicine",33.6021347045898,132.853179931641,"Japan"
"4733","Emory University School of Medicine Atlanta",33.7483100891113,-84.39111328125,"United States"
"4734","EMD Serono, Inc",53.3506660461426,7.15311288833618,"Germany"
"4735","University of Nebraska",40.8216972351074,-96.7002792358398,"United States"
"4736","University of Texas Southwestern Medical center",32.8126068115234,-96.8384094238281,"United States"
"4737","Technical University Dresden",51.026969909668,13.7281799316406,"Germany"
"4738","San Raffaele Scientific Institute and †University ""Vita-Salute"" San Raffaele",41.3255195617676,13.4253997802734,"Italy"
"4739","Universidad de Alcalá de Hena-res, Madrid (C. Rodríguez Nevado)",40.4195518493652,-3.69196009635925,"Spain"
"4740","Sigma-Aldrich Japan",36.6533355712891,137.981689453125,"Japan"
"4741","Al-Imam Muhammad Ibn Saud Islamic University",32.669921875,44.5047492980957,"Iraq"
"4742","Universidad de Córdoba",8.78777980804443,-75.857780456543,"Colombia"
"4743","Prince Mohammed Bin Abdulaziz Hospital",6.54489994049072,80.2293090820312,"Sri Lanka"
"4744","National Cancer Institute/National Institutes of Health",21.1394691467285,79.0602798461914,"India"
"4745","US Navy Medical Research Unit",-37.7035598754883,145.180358886719,"Australia"
"4746","National Cancer Institute; NIH",21.1394691467285,79.0602798461914,"India"
"4747","Pasteur Institute of Cote d'Ivoire",7.62280082702637,-5.55263185501099,"CÃ´te d'Ivoire"
"4748","Noguchi Memorial Institute for Medical Research (NMIMR) University of Ghana",7.9606761932373,-1.20756804943085,"Ghana"
"4749","Burnham Institute for Medical Research",51.5363807678223,-0.661520004272461,"United Kingdom"
"4750","Poznan University of Medical Sciences",52.4094696044922,16.9382801055908,"Poland"
"4751","Siberian Division of Russian Academy of Sciences",55.7110481262207,37.5794792175293,"Russia"
"4752","National Applied Research Laboratories",-37.7035598754883,145.180358886719,"Australia"
"4753","East Normal University",41.7455444335938,-70.6551513671875,"United States"
"4754","2University of North Carolina",35.5393562316895,-79.1853790283203,"United States"
"4755","University of British",40.9437103271484,40.2619209289551,"Turkey"
"4756","Ambroise-Paré Hospital",48.8490867614746,2.23737692832947,"France"
"4757","The chinese University of hong Kong",22.2802925109863,114.142951965332,"Hong Kong SAR"
"4758","Harvard School of Public Health and ‡International Communications Research",42.3354797363281,-71.1043930053711,"United States"
"4759","University of Michigan Medical Center",42.3555717468262,-83.0543594360352,"United States"
"4760","Virginia Health Department",37.5127868652344,-78.6980972290039,"United States"
"4761","and †Saskatchewan Health",54.4185829162598,-105.888847351074,"Canada"
"4762","National Research Council (CNR)",-37.7035598754883,145.180358886719,"Australia"
"4763","University Campus Bio-Medico",28.6883392333984,77.2094497680664,"India"
"4764","EUROIMMUN AG",17.0776653289795,-61.7987098693848,"Antigua and Barbuda"
"4765","Hô pital de la Cavale Blanche",48.3954010009766,-4.52447986602783,"France"
"4766","New University of Lisbon",38.748348236084,-9.15519046783447,"Portugal"
"4767","Swedish University of Agri-cultural Sciences",12.3779201507568,76.6597213745117,"India"
"4768","Value of Pharmacy-Based Influenza Surveillance -Ontario",50.0687522888184,-85.828125,"Canada"
"4769","State Medical University",41.7278709411621,44.764778137207,"Georgia"
"4770","Beijing Institute of Infectious Diseases",40.1861572265625,116.418983459473,"China"
"4771","University of California at San Diego",32.8771514892578,-117.237426757812,"United States"
"4772","Montpellier University Hospital",52.421459197998,-1.43792998790741,"United Kingdom"
"4773","Heart Institute (InCor)",34.3473510742188,62.1909217834473,"Afghanistan"
"4774","University of Carabobo",10.1720848083496,-68.0181732177734,"Venezuela"
"4775","Manchester University",53.4706993103027,-2.23559999465942,"United Kingdom"
"4776","AstraZeneca R&D Mölndal",57.6555633544922,12.010687828064,"Sweden"
"4777","SARS Surveillance during Emergency Public Health Response",56.5491905212402,57.1321792602539,"Russia"
"4778","University of Bari †University of Glasgow ‡University of Porto §University of Liege and ¶University of Leipzig",50.6454887390137,5.57250022888184,"Belgium"
"4779","and †The Scripps Research Institute",-69.1330032348633,-63.6669998168945,"Argentina"
"4780","National Institute of Public Health -National Institute of Hygiene",40.9437103271484,40.2619209289551,"Turkey"
"4781","Warsaw Medical University",52.2355995178223,21.0103702545166,"Poland"
"4782","Ministerio de Salud",-12.1401195526123,-76.810432434082,"Peru"
"4783","Hospital Departamental Humberto Alvarado de Masaya",11.9771995544434,-86.091796875,"Nicaragua"
"4784","Thailand-Japan Zoonotic Diseases Collaboration Center",15.130690574646,101.01782989502,"Thailand"
"4785","Kanazawa University Hospital",36.5665092468262,136.659423828125,"Japan"
"4786","H Schelzig Ulm University",48.4246101379395,9.95318984985352,"Germany"
"4787","Global Alliance for Rabies Control",-25.1099891662598,30.7521800994873,"South Africa"
"4788","PANAFTOSA",NA,NA,NA
"4789","DCVMN International",34.0983047485352,-117.269203186035,"United States"
"4790","Agilent Technologies",48.8927764892578,2.23915505409241,"France"
"4791","University of Texas Health Science Center at Tyler",32.4258918762207,-95.213981628418,"United States"
"4792","Neurological Institute",38.3835906982422,-81.7656936645508,"United States"
"4793","†Mount Sinai Hospital",43.6576881408691,-79.3900375366211,"Canada"
"4794","†Vancouver Coastal Health",47.01858,-65.44816,"Canada"
"4795","Saint Louis University School of Medicine. St. Louis",38.6277503967285,-90.1995620727539,"United States"
"4796","Indiana State Health Department",39.9198036193848,-86.2817993164062,"United States"
"4797","The University of Iowa",41.6625213623047,-91.536506652832,"United States"
"4798","Chester University of Pennsylvania",39.9530487060547,-75.1940231323242,"United States"
"4799","Indian Veterinary Research Institute (IVRI)",28.3948497772217,79.4293975830078,"India"
"4800","Central Avian Research Institute (CARI)",46.4936904907227,8.82038974761963,"Switzerland"
"4801","Central Sheep and Wool Research Institute (CSWRI)",50.6786994934082,-2.22883009910583,"United Kingdom"
"4802","St Marks Hospitals",51.5751075744629,-0.322494000196457,"United Kingdom"
"4803","Royal Marsden Hospital",53.6021118164062,-1.92121994495392,"United Kingdom"
"4804","Royal Prince Alfred Hospital",-33.8895797729492,151.18212890625,"Australia"
"4805","University Hospital of Bern",46.9474296569824,7.42560005187988,"Switzerland"
"4806","Taipei Municipal Hoping Hospital",25.0373706817627,121.563552856445,"Taiwan"
"4807","Kyoto Institute of Technology",35.015510559082,135.770034790039,"Japan"
"4808","Author Affiliations Samueli Institute",38.3835906982422,-81.7656936645508,"United States"
"4809","Dalian University",38.9140090942383,121.614700317383,"China"
"4810","Academy of Military Medical Science",40.9437103271484,40.2619209289551,"Turkey"
"4811","Scientific Technologies Corporation",48.8927764892578,2.23915505409241,"France"
"4812","Communicable Diseases Division",9.51126956939697,-83.7094879150391,"Costa Rica"
"4813","Central South Univer-sity",26.7023582458496,-80.0865325927734,"United States"
"4814","University of Karlsruhe",49.0094413757324,8.41166973114014,"Germany"
"4815","and ‡Semmelweis University",42.9547386169434,-78.8192367553711,"United States"
"4816","Georg-August-Universität Göttingen",51.5398406982422,9.93529033660889,"Germany"
"4817","University of Dammam",26.4404106140137,50.0602684020996,"Saudi Arabia"
"4818","National Veterinary Research and Quarantine Service",-37.7035598754883,145.180358886719,"Australia"
"4819","University of Occupational and Environmental Health",40.9437103271484,40.2619209289551,"Turkey"
"4820","Sunnybrook and Women's College Health Sciences Centre",23.5521202087402,87.2969665527344,"India"
"4821","Autumn St",40.536620673189,-77.3594878225774,"United States"
"4822","University of Utah Health Care",40.7708930969238,-111.834976196289,"United States"
"4823","University of North Carolina -Chapel Hill",NA,NA,NA
"4824","Institut Pasteur in Cambodia",12.7109823226929,104.917037963867,"Cambodia"
"4825","Setthathirath Hospital",42.6500015258789,-7.33330011367798,"Spain"
"4826","Institut Pasteur in Laos",18.495677947998,103.767715454102,"Laos"
"4827","US Air Force Academy",38.9810638427734,-104.855972290039,"United States"
"4828","†Shanxi Provincial Peoples' Hospital",37.5721130371094,112.295066833496,"China"
"4829","Stony Brook University Medical Center",40.9142990112305,-73.1162109375,"United States"
"4830","Biologics Headquarters",46.2338104248047,-122.885437011719,"United States"
"4831","‡Beijing Ditan Hospital",40.1861572265625,116.418983459473,"China"
"4832","Tokyo (H. Horikawa",35.7130813598633,139.445846557617,"Japan"
"4833","National Veterinary Research Institute (INIVE)",-37.7035598754883,145.180358886719,"Australia"
"4834","University of the Sunshine Coast",-26.7157897949219,153.065856933594,"Australia"
"4835","Università degli Studi di Milano and †St. Laszlo Hospital",45.467960357666,9.1817798614502,"Italy"
"4836","Harvard University and Massachusetts Institute of Technology (former known as Partners AIDS Research Center of Massachusetts General Hospital",42.373161315918,-71.1181182861328,"United States"
"4837","The Salk Institute for Biological Studies",32.8876419067383,-117.243766784668,"United States"
"4838","University Francisco de Vitoria/Hospital Ramón y Cajal. Ctra. Colmenar Viejo",40.6658592224121,-3.76996994018555,"Spain"
"4839","Institut National de la Santé et de la Recherche Médicale",48.5444183349609,12.1591682434082,"Germany"
"4840","National Aeromedical Consultation Center",46.9460830688477,7.43722105026245,"Switzerland"
"4841","Hubei University of Science and Technology",30.973201751709,112.276123046875,"China"
"4842","Australian National University (A.R. Foxwell, L. Roberts, K. Lokuge",-35.2755393981934,149.121124267578,"Australia"
"4843","Secretaría de Salud del Distrito Federal",19.4319400787354,-99.1331481933594,"Mexico"
"4844","Secretaria de Salud",51.1218070983887,10.4006948471069,"Germany"
"4845","Chinese Treatment Centre",52.4751586914062,-1.8967000246048,"United Kingdom"
"4846","Loma Linda University",34.0521507263184,-117.262870788574,"United States"
"4847","†World Health Organization",35.7868995666504,-93.9436416625977,"United States"
"4848","Duksung Women's University",16.8100299835205,75.7145233154297,"India"
"4849","ASAN Medical Center",36.835375,126.965889,"South Korea"
"4850","GenoLac BL Corporation",17.9016723632812,-62.8293914794922,"Saint Barthelemy"
"4851","Universidad Nacional Aut onoma de M exico",19.3324108123779,-99.1893463134766,"Mexico"
"4852","Tissot Service Régional Vaudois de Transfusion Sanguine",51.1218070983887,10.4006948471069,"Germany"
"4853","Kintampo Health Research Centre",8.05337047576904,-1.72642004489899,"Ghana"
"4854","University of Health and Allied Sciences",40.9437103271484,40.2619209289551,"Turkey"
"4855","Ochoa Hospital",42.6500015258789,-7.33330011367798,"Spain"
"4856","Hvidovre University Hospital",55.6301193237305,12.4726839065552,"Denmark"
"4857","‡Institut Pasteur Côte d'Ivoire",7.62280082702637,-5.55263185501099,"CÃ´te d'Ivoire"
"4858","Pan American Health Organization",40.7840995788574,-84.1892776489258,"United States"
"4859","Consejería de Sanidad",51.1218070983887,10.4006948471069,"Germany"
"4860","St. Stephens Hospital",-25.299877166748,152.823501586914,"Australia"
"4861","Helmholtz-Center for Infection Research (HZI)",-37.7035598754883,145.180358886719,"Australia"
"4862","NIH Clinical Center",39.0048141479492,-77.0975341796875,"United States"
"4863","MAHSA University",42.9547386169434,-78.8192367553711,"United States"
"4864","PSIS",45.0499992370605,39.4199981689453,"Russia"
"4865","John Wayne Cancer Institute",14.477560043335,120.89826965332,"Philippines"
"4866","Hoag Memorial Hospital Presbyterian",51.4681205749512,0.0636989995837212,"United Kingdom"
"4867","University of Washington School of Medicine",47.6565093994141,-122.312088012695,"United States"
"4868","EpiVax, Inc",NA,NA,NA
"4869","Smith College",42.3196601867676,-72.6404876708984,"United States"
"4870","National Veterinary Institute and Swedish University of Agricultural Sciences",12.3779201507568,76.6597213745117,"India"
"4871","Beckman Research Institute at City of Hope",33.6674194335938,-93.5898513793945,"United States"
"4872","Johns Hopkins University School of Medicine",39.2988395690918,-76.5941390991211,"United States"
"4873","Negar Aliabadi",29.9638805389404,56.6302299499512,"Iran"
"4874","Sinai Hospital",29.7606105804443,33.6580848693848,"Egypt"
"4875","Wiley & Sons, Inc",24.0347194671631,84.803466796875,"India"
"4876","and †University Hospital Center",52.421459197998,-1.43792998790741,"United Kingdom"
"4877","Elettra Sincrotrone Trieste S.C.p.A",33.9038543701172,-80.8937683105469,"United States"
"4878","Wadsworth Center-New York State De-partment of Health",42.9370803833008,-75.6106948852539,"United States"
"4879","Tel Aviv",32.0822525024414,34.7794990539551,"Israel"
"4880","Shing Knowledge Institute",39.2830009460449,67.8000030517578,"Tajikistan"
"4881","Minnesota Electronic Disease Surveillance System (MEDSS) Operations",46.3493576049805,-94.198371887207,"United States"
"4882","Beth Israel Hospital",33.7313652038574,-111.960609436035,"United States"
"4883","Gwanak-ro",37.4857,126.956883,"South Korea"
"4884","UPMC Children's Hospital of Pittsburgh",40.4385108947754,-79.9973373413086,"United States"
"4885","Unité de Virologie Structurale",51.1218070983887,10.4006948471069,"Germany"
"4886","Japanese Encephalitis Viruses from Bats in Yunnan",24.9724082946777,101.487899780273,"China"
"4887","Na-tional Institutes of Health",39.0048141479492,-77.0975341796875,"United States"
"4888","Medizinische Hochschule",53.5561904907227,10.0217695236206,"Germany"
"4889","Garhwal University",30.2222003936768,78.7819976806641,"India"
"4890","indian veterinary Research institute",28.3948497772217,79.4293975830078,"India"
"4891","Duke-National University of Singapore",1.29718005657196,103.77774810791,"Singapore"
"4892","Mount Sinai Hopsital",40.7900657653809,-73.9532470703125,"United States"
"4893","University of Veterinary Medicine and †Austrian Agency for Health and Food Safety Institute for Veterinary Disease Control",40.9437103271484,40.2619209289551,"Turkey"
"4894","Bowen Science Building",41.66333,-91.54439,"United States"
"4895","National University of Ireland",53.1849708557129,-8.146897315979,"Ireland"
"4896","†National Environmental Agency",47.3280982971191,-114.292999267578,"United States"
"4897","Azienda Ospedaliera Universitaria",43.896354675293,12.3433303833008,"Italy"
"4898","Ghent University Hospital",51.0556297302246,3.72855997085571,"Belgium"
"4899","St. Georges Healthcare NHS Trust",51.426700592041,-0.17569999396801,"United Kingdom"
"4900","The University of Washington",47.6565093994141,-122.312088012695,"United States"
"4901","Saint Eloi University Hospital",52.421459197998,-1.43792998790741,"United Kingdom"
"4902","UCL Institute of Child Health and Great Ormond St Hospital",-37.9038696289062,145.039962768555,"Australia"
"4903","University College London Hospitals",51.5235214233398,-0.132312998175621,"United Kingdom"
"4904","Hospital Clínic of Barcelona",41.3880386352539,2.17001008987427,"Spain"
"4905","Università Milano Bicocca",45.5214881896973,9.21325969696045,"Italy"
"4906","Veterinary Services Ltd",NA,NA,NA
"4907","Ecole Nationale Vétérinaire (INP-ENVT)",48.8330574035645,2.36277794837952,"France"
"4908","Hadassah-Hebrew University Medical Center",31.7744598388672,35.2004203796387,"NOCOUNTRY"
"4909","Meito Sangyo",35.1442184448242,136.999786376953,"Japan"
"4910","Diagnostic Hybrids Inc",NA,NA,NA
"4911","Currently of Medivector, Inc",40.9437103271484,40.2619209289551,"Turkey"
"4912","The Institute of Naval Medicine",11.5965204238892,124.39527130127,"Philippines"
"4913","the First Affiliated Hospital of Nanjing Medical University",32.0583801269531,118.79647064209,"China"
"4914","Bâtiment Génopode",46.8863716125488,0.534129977226257,"France"
"4915","Abdulrahman University",42.9547386169434,-78.8192367553711,"United States"
"4916","IWK Health Centre",22.91628074646,88.4408111572266,"India"
"4917","Ikaria Inc",37.99449,23.7562,"Greece"
"4918","Oulu University Hospital",65.0103530883789,25.4735698699951,"Finland"
"4919","San Diego Health and Human Services Agency and ‡Hicks & Associates, Inc",32.7156791687012,-117.161712646484,"United States"
"4920","University of Indonesia",-0.2100909948349,113.997169494629,"Indonesia"
"4921","University of Massachusetts School of Public Health and Health Sciences",42.385311126709,-72.5253524780273,"United States"
"4922","University of Colorado Denver",39.7458801269531,-105.002517700195,"United States"
"4923","University of Paris",48.86097,2.31509,"France"
"4924","Praticien Hospitalier",44.7832908630371,4.93438005447388,"France"
"4925","University College London Hospitals NHS Trust",51.5235214233398,-0.132312998175621,"United Kingdom"
"4926","Union University",35.6814384460449,-88.8572692871094,"United States"
"4927","Università di Pisa",43.7099609375,10.399450302124,"Italy"
"4928","Università della Svizzera italiana",46.8002090454102,8.22919178009033,"Switzerland"
"4929","IRCCS Mondino Foundation",63.6666984558105,38.9166984558105,"Russia"
"4930","Bhagwan Mahavir Medical Research Centre",19.0738906860352,72.8326263427734,"India"
"4931","Osmania University",17.4479904174805,78.4951477050781,"India"
"4932","CEMIC",NA,NA,NA
"4933","Cardiff University School of Medicine",51.5101203918457,-3.16491007804871,"United Kingdom"
"4934","Kansas State University Veterinary Diagnostic Laboratory",39.1860809326172,-96.5832672119141,"United States"
"4935","St. Joseph's Hospital",-33.8479499816895,151.028793334961,"Australia"
"4936","AJA University of Medical Sciences",40.9437103271484,40.2619209289551,"Turkey"
"4937","Columbia University †Qiagen Inc",40.8081588745117,-73.9636535644531,"United States"
"4938","University of Toronto †University Health Network",43.6486892700195,-79.3854370117188,"Canada"
"4939","National Institute for Biological Standards and Control",28.7162494659424,77.2728576660156,"India"
"4940","Oxford University Clinical Research Unit and Hospital for Tropical Diseases",51.7589988708496,-1.26400005817413,"United Kingdom"
"4941","Hospital of Mataró",41.5341911315918,2.44035005569458,"Spain"
"4942","Hospital of Santa Creu and Sant Pau",42.4784240722656,1.49002695083618,"Andorra"
"4943","QIMR Berghofer Medical Research Institute",-37.7035598754883,145.180358886719,"Australia"
"4944","Broad Institute of MIT and Harvard",42.373161315918,-71.1181182861328,"United States"
"4945","Universidad Nacional Autónoma de Honduras",41.5021324157715,2.10281491279602,"Spain"
"4946","Kenema Government Hospital",7.86246013641357,-11.1949701309204,"Sierra Leone"
"4947","Veterinary Laboratories Agency (VLA Weybridge)",51.3729286193848,-0.45770001411438,"United Kingdom"
"4948","†Royal College of General Practitioners",40.9437103271484,40.2619209289551,"Turkey"
"4949","St. Petersburg Pasteur Institute",27.7711906433105,-82.6387634277344,"United States"
"4950","University of Bari and †University of Padua",41.1200714111328,16.8690299987793,"Italy"
"4951","MedImmune Ltd",NA,NA,NA
"4952","MedImmune, LLC",NA,NA,NA
"4953","CIBER Epidemiología y Salud Pública",28.6113796234131,-106.09236907959,"Mexico"
"4954","Maastricht University Medical Centre",50.8498115539551,5.68829011917114,"Netherlands"
"4955","National Institute for Communicable",28.7162494659424,77.2728576660156,"India"
"4956","Chengdu Medical College",30.5701999664307,104.064758300781,"China"
"4957","Hospital of Sestri Levante",44.2729606628418,9.39702033996582,"Italy"
"4958","University of Washington and Seattle Children's Hospital",47.6035690307617,-122.329452514648,"United States"
"4959","MetroHealth Medical Center",29.7095108032227,-95.3981781005859,"United States"
"4960","Instituto Nacional de enfermedades Respiratorias Ismael Cosío Villegas",22.3358345031738,-102.292419433594,"Mexico"
"4961","Barcelona Centre for International Health Research",41.4491691589355,2.24833011627197,"Spain"
"4962","Public Health Agency of Catalonia",41.796745300293,1.53171694278717,"Spain"
"4963","Marshfield Labs",44.6669807434082,-90.1736297607422,"United States"
"4964","Mayfair Animal Hospital and Emergency Services",51.5086784362793,-0.143889993429184,"United Kingdom"
"4965","Stahl Exotic Animal Veterinary Services",49.9682197570801,6.49822998046875,"Germany"
"4966","Biosafety Level",47.8973197937012,17.2091693878174,"Hungary"
"4967","Goethe University School of Medicine",50.1186485290527,8.65322971343994,"Germany"
"4968","The general hospital of Tianjin Medical University",39.2892150878906,117.349395751953,"China"
"4969","Osaka Prefecture University",34.624927520752,135.511734008789,"Japan"
"4970","Ekiti State University Teaching Hospital",7.71898221969604,5.31091690063477,"Nigeria"
"4971","Kashan University of Medical Sciences",33.9878387451172,51.437671661377,"Iran"
"4972","Chongqing Public Health Medical Center",29.5647106170654,106.550727844238,"China"
"4973","United Nations Food and Agriculture Organisation",40.7505264282227,-73.9678192138672,"United States"
"4974","Bhutan Agriculture and Food Regulation Authority",27.4148273468018,90.4262313842773,"Bhutan"
"4975","Ministry of Livestock Development",40.9437103271484,40.2619209289551,"Turkey"
"4976","Health Protection Research Organisation",-37.7035598754883,145.180358886719,"Australia"
"4977","Unité CNRS-UDS",-20.2309799194336,57.6789588928223,"Mauritius"
"4978","University College",51.7525901794434,-1.25320994853973,"United Kingdom"
"4979","Paul Scherrer Institut",40.7182693481445,46.4133987426758,"Azerbaijan"
"4980","Complejo Hospitalario Universitario de Toledo",51.1218070983887,10.4006948471069,"Germany"
"4981","University of Rostock",54.0853652954102,12.139368057251,"Germany"
"4982","Sapienza University, S. M. Goretti Hospital",41.9015502929688,12.5122203826904,"Italy"
"4983","S. M. Goretti Hospital",13.9829998016357,75.9500427246094,"India"
"4984","Centro de Pesquisas Aggeu Magalhães-Fiocruz",51.4898910522461,6.87539005279541,"Germany"
"4985","National Center for tumor Diseases and German Cancer Research Center",-37.7035598754883,145.180358886719,"Australia"
"4986","University of Stuttgart",48.7820014953613,9.16926956176758,"Germany"
"4987","Univ. Bordeaux",41.49588,-81.49576,"United States"
"4988","CNRS URA3015",NA,NA,NA
"4989","Modul-Bio",55.3027496337891,38.6196098327637,"Russia"
"4990","hirosaki University school of Medicine",40.5981483459473,140.476684570312,"Japan"
"4991","The University of Auckland",-36.8504104614258,174.768936157227,"New Zealand"
"4992","Hangzhou Beta Veterinary Diagnostic Laboratory",30.2741508483887,120.155151367188,"China"
"4993","St. Peter",44.3269805908203,-93.9582595825195,"United States"
"4994","Oregon Health Sciences University",45.5003509521484,-122.686950683594,"United States"
"4995","Newcastle upon Tyne Hospitals NHS Foundation Trust",54.9778900146484,-1.61161994934082,"United Kingdom"
"4996","Royal Victoria Infirmary",54.9799957275391,-1.61893105506897,"United Kingdom"
"4997","Sunderland Royal Hospital",54.9026794433594,-1.41005003452301,"United Kingdom"
"4998","James Cook University Hospital",54.5519981384277,-1.21399998664856,"United Kingdom"
"4999","University of Lubumbashi",-11.662633895874,27.4797191619873,"Congo (DRC)"
"5000","Chumakov Institute of Poliomyelitis and Viral Encephalitides",49.7907791137695,42.9855918884277,"Russia"
"5001","Kumasi Centre for Collaborative Research in Tropical Medicine (KCCR)",39.9198036193848,-86.2817993164062,"United States"
"5002","Muséum National d'Histoire Naturelle/Centre National de la Recherche Scientifique",48.5444183349609,12.1591682434082,"Germany"
"5003","UNAIDS China Office",36.5631141662598,103.735809326172,"China"
"5004","Norwegian University of Science and Technology (NTNU)",40.6830215454102,-76.2544097900391,"United States"
"5005","Genoa University",44.4103889465332,8.93898010253906,"Italy"
"5006","Lincoln's Inn Fields",51.5161018371582,-0.116599999368191,"United Kingdom"
